team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Fulham,Chelsea,15:00,2,2,6.8,3.88,1.56,0,1,0,0
West Brom,Tottenham,15:00,2,0,3.4,3.3,2.22,1,0,0,0
West Ham,Stoke,15:00,2,1,1.76,3.52,5.16,1,0,0,1
Newcastle,Liverpool,13:00,1,5,4.93,3.5,1.78,0,0,1,1
Aston Villa,Arsenal,18:15,2,2,2.58,3.26,2.81,0,1,0,0
Liverpool,Bolton,16:00,3,0,1.39,4.45,9.67,1,0,0,1
Manchester City,Hull,16:00,5,1,1.76,3.68,4.73,1,0,0,1
Middlesbrough,Everton,16:00,0,1,2.69,3.22,2.69,0,0,1,1
Sunderland,Blackburn,16:00,0,0,2.3,3.26,3.23,0,1,0,0
Wigan,Newcastle,16:00,2,1,2.14,3.37,3.47,1,0,0,1
Chelsea,West Brom,14:00,2,0,1.16,6.91,18.75,1,0,0,1
Portsmouth,West Ham,14:00,1,4,2.24,3.29,3.22,0,0,1,0
Tottenham,Fulham,14:00,0,0,1.77,3.49,4.78,0,1,0,0
Stoke,Manchester Utd,13:45,0,1,11.88,5.03,1.3,0,0,1,1
Everton,Chelsea,21:00,0,0,5.49,3.62,1.66,0,1,0,0
Arsenal,Liverpool,17:00,1,1,2.44,3.02,3.23,0,1,0,0
Newcastle,Tottenham,16:00,2,1,2.59,3.08,2.92,1,0,0,1
West Brom,Manchester City,14:30,2,1,3.11,3.28,2.32,1,0,0,0
West Ham,Aston Villa,18:30,0,1,3.1,3.1,2.42,0,0,1,1
Blackburn,Stoke,16:00,3,0,1.65,3.53,4.97,1,0,0,1
Bolton,Portsmouth,16:00,2,1,1.99,3.37,3.79,1,0,0,1
Fulham,Middlesbrough,16:00,3,0,2.11,3.23,3.64,1,0,0,1
Hull,Sunderland,16:00,1,4,2.2,3.25,3.38,0,0,1,0
Chelsea,West Ham,17:00,1,1,1.25,5.77,13.8,0,1,0,0
Portsmouth,Newcastle,14:30,0,3,2.16,3.14,3.69,0,0,1,0
Tottenham,Manchester Utd,18:30,0,0,4.51,3.28,1.91,0,1,0,0
Aston Villa,Bolton,16:00,4,2,1.72,3.51,5.26,1,0,0,1
Liverpool,Hull,16:00,2,2,1.38,4.35,9.66,0,1,0,0
Manchester City,Everton,16:00,0,1,2.09,3.17,3.84,0,0,1,0
Stoke,Fulham,16:00,0,0,2.54,3.18,2.92,0,1,0,0
Sunderland,West Brom,16:00,4,0,2.09,3.3,3.68,1,0,0,1
Wigan,Blackburn,16:00,3,0,2.11,3.32,3.59,1,0,0,1
Middlesbrough,Arsenal,13:45,1,1,4.63,3.19,1.89,0,1,0,0
West Ham,Tottenham,21:00,0,2,2.75,3.07,2.75,0,0,1,1
Everton,Aston Villa,17:00,2,3,2.56,3.0,2.8,0,0,1,0
West Brom,Portsmouth,16:00,1,1,2.41,3.31,2.93,0,1,0,0
Manchester Utd,Sunderland,18:30,1,0,1.16,7.31,19.88,1,0,0,1
Arsenal,Wigan,16:00,1,0,1.32,4.67,10.43,1,0,0,1
Blackburn,Liverpool,16:00,1,3,5.19,3.27,1.83,0,0,1,1
Bolton,Chelsea,16:00,0,2,6.45,3.8,1.55,0,0,1,1
Hull,Middlesbrough,16:00,2,1,2.42,3.25,2.95,1,0,0,1
Newcastle,Stoke,16:00,2,2,1.76,3.57,4.85,0,1,0,0
Fulham,Manchester City,13:45,1,1,2.48,2.99,3.26,0,1,0,0
Liverpool,West Ham,21:00,0,0,1.32,4.78,10.57,0,1,0,0
Chelsea,Arsenal,17:00,1,2,1.8,3.39,4.84,0,0,1,0
Portsmouth,Blackburn,16:00,3,2,2.17,3.06,3.64,1,0,0,1
Tottenham,Everton,16:00,0,1,1.95,3.25,4.11,0,0,1,0
Manchester City,Manchester Utd,14:30,0,1,4.57,3.39,1.81,0,0,1,1
Aston Villa,Fulham,16:00,0,0,1.76,3.24,5.73,0,1,0,0
Middlesbrough,Newcastle,16:00,0,0,2.38,2.97,3.44,0,1,0,0
Stoke,Hull,16:00,1,1,2.42,3.16,2.94,0,1,0,0
Sunderland,Bolton,16:00,1,4,2.25,3.21,3.18,0,0,1,0
Wigan,West Brom,16:00,2,1,1.96,3.15,4.51,1,0,0,1
Wigan,Everton,21:00,1,0,2.81,3.16,2.53,1,0,0,0
Sunderland,West Ham,17:00,0,1,2.12,3.35,3.47,0,0,1,0
Tottenham,Blackburn,14:30,1,0,1.7,3.61,5.03,1,0,0,1
Aston Villa,Manchester Utd,18:30,0,0,4.56,3.48,1.81,0,1,0,0
Chelsea,Newcastle,16:00,0,0,1.37,4.54,14.4,0,1,0,0
Liverpool,Fulham,16:00,0,0,1.44,4.08,9.3,0,1,0,0
Manchester City,Arsenal,16:00,3,0,3.17,3.04,2.35,1,0,0,0
Middlesbrough,Bolton,16:00,1,3,1.95,3.3,4.08,0,0,1,0
Portsmouth,Hull,16:00,2,2,1.94,3.29,4.07,0,1,0,0
Stoke,West Brom,16:00,1,0,2.53,2.98,3.15,1,0,0,1
Hull,Manchester City,17:00,2,2,2.87,3.18,2.46,0,1,0,0
Everton,Middlesbrough,14:30,1,1,1.92,3.21,4.42,0,1,0,0
West Brom,Chelsea,18:30,0,3,11.57,5.29,1.25,0,0,1,1
Arsenal,Aston Villa,16:00,0,2,1.62,3.55,7.0,0,0,1,0
Blackburn,Sunderland,16:00,1,2,2.0,3.21,4.0,0,0,1,0
Fulham,Tottenham,16:00,2,1,3.16,3.24,2.25,1,0,0,0
Manchester Utd,Stoke,16:00,5,0,1.13,7.77,19.5,1,0,0,1
Newcastle,Wigan,16:00,2,2,2.07,3.28,3.69,0,1,0,0
West Ham,Portsmouth,16:00,0,0,2.32,3.18,3.08,0,1,0,0
Bolton,Liverpool,13:45,0,2,5.64,3.44,1.68,0,0,1,1
Fulham,Newcastle,17:00,2,1,2.3,3.29,3.11,1,0,0,1
Aston Villa,Middlesbrough,16:00,1,2,1.82,3.3,4.85,0,0,1,0
Manchester City,Tottenham,16:00,1,2,2.27,3.3,3.18,0,0,1,0
Blackburn,Chelsea,14:30,0,2,8.07,4.26,1.43,0,0,1,1
Liverpool,West Brom,18:30,3,0,1.23,5.6,15.32,1,0,0,1
Hull,Bolton,16:00,0,1,2.24,3.07,3.53,0,0,1,0
Sunderland,Portsmouth,16:00,1,2,2.35,2.99,3.19,0,0,1,0
West Ham,Everton,16:00,1,3,2.54,3.24,2.81,0,0,1,0
Arsenal,Manchester Utd,13:45,2,1,3.23,3.19,2.31,1,0,0,0
Wigan,Stoke,13:45,0,0,1.9,3.11,5.02,0,1,0,0
Newcastle,Aston Villa,21:00,2,0,2.97,3.27,2.41,1,0,0,0
Bolton,Manchester City,17:00,2,0,3.29,3.14,2.27,1,0,0,0
Tottenham,Liverpool,18:30,2,1,3.66,3.38,2.04,1,0,0,0
Chelsea,Sunderland,16:00,5,0,1.2,6.1,16.08,1,0,0,1
Manchester Utd,Hull,16:00,4,3,1.15,6.76,17.11,1,0,0,1
Middlesbrough,West Ham,16:00,1,1,1.88,3.4,4.42,0,1,0,0
Portsmouth,Wigan,16:00,1,2,1.94,3.26,4.15,0,0,1,0
Stoke,Arsenal,16:00,2,1,8.14,4.43,1.41,1,0,0,0
West Brom,Blackburn,16:00,2,2,2.48,3.28,2.85,0,1,0,0
Everton,Fulham,13:45,1,0,1.71,3.49,5.26,1,0,0,1
Arsenal,Tottenham,21:00,4,4,1.5,4.01,7.53,0,1,0,0
Bolton,Everton,21:00,0,1,2.87,3.24,2.48,0,0,1,1
Liverpool,Portsmouth,21:00,1,0,1.42,4.12,9.8,1,0,0,1
Manchester Utd,West Ham,21:00,2,0,1.24,5.85,15.46,1,0,0,1
Middlesbrough,Manchester City,21:00,2,0,2.85,3.16,2.49,1,0,0,0
Aston Villa,Blackburn,20:45,3,2,1.71,3.44,5.47,1,0,0,1
Fulham,Wigan,20:45,2,0,2.45,3.23,2.94,1,0,0,1
Hull,Chelsea,20:45,0,3,8.44,4.28,1.42,0,0,1,1
Stoke,Sunderland,20:45,1,0,2.72,3.12,2.64,1,0,0,0
Newcastle,West Brom,20:45,2,1,2.12,3.04,4.33,1,0,0,1
Portsmouth,Fulham,18:00,1,1,1.87,3.31,4.6,0,1,0,0
West Ham,Arsenal,17:00,0,2,6.04,3.69,1.61,0,0,1,1
Manchester City,Stoke,16:00,3,0,1.46,4.16,7.42,1,0,0,1
Tottenham,Bolton,16:00,2,0,1.97,3.36,3.93,1,0,0,1
Wigan,Aston Villa,16:00,0,4,2.53,3.3,2.78,0,0,1,0
Chelsea,Liverpool,14:30,0,1,1.91,3.21,4.49,0,0,1,0
Blackburn,Middlesbrough,18:30,1,1,2.05,3.27,3.72,0,1,0,0
West Brom,Hull,16:00,0,3,2.21,3.28,3.33,0,0,1,0
Sunderland,Newcastle,13:45,2,1,2.19,3.26,3.42,1,0,0,1
Everton,Manchester Utd,13:00,1,1,7.14,3.87,1.51,0,1,0,0
Newcastle,Manchester City,21:00,2,2,3.22,3.28,2.26,0,1,0,0
Stoke,Tottenham,17:00,2,1,3.42,3.29,2.17,1,0,0,0
Hull,West Ham,16:00,1,0,2.38,3.24,3.06,1,0,0,1
Manchester Utd,West Brom,18:30,4,0,1.18,6.49,17.2,1,0,0,1
Arsenal,Everton,16:00,3,1,1.36,4.55,9.58,1,0,0,1
Aston Villa,Portsmouth,16:00,0,0,1.75,3.49,4.99,0,1,0,0
Bolton,Blackburn,16:00,0,0,2.32,3.24,3.13,0,1,0,0
Fulham,Sunderland,16:00,0,0,2.26,3.25,3.25,0,1,0,0
Liverpool,Wigan,16:00,3,2,1.42,4.26,8.3,1,0,0,1
Middlesbrough,Chelsea,13:45,0,5,6.2,3.62,1.61,0,0,1,1
Everton,Newcastle,17:00,2,2,1.75,3.49,4.89,0,1,0,0
Chelsea,Aston Villa,16:00,2,0,1.58,3.74,6.28,1,0,0,1
Manchester City,Liverpool,16:00,2,3,3.44,3.23,2.17,0,0,1,1
Portsmouth,Stoke,16:00,2,1,1.7,3.47,5.38,1,0,0,1
Tottenham,Hull,16:00,0,1,1.65,3.59,5.5,0,0,1,0
West Ham,Bolton,14:30,1,3,1.93,3.3,4.33,0,0,1,0
Blackburn,Manchester Utd,18:30,0,2,6.33,3.75,1.58,0,0,1,1
Sunderland,Arsenal,16:00,1,1,6.35,3.72,1.57,0,1,0,0
West Brom,Fulham,16:00,1,0,2.24,3.25,3.4,1,0,0,1
Wigan,Middlesbrough,16:00,0,1,1.91,3.36,4.75,0,0,1,0
Wigan,Manchester City,17:00,2,1,2.83,3.25,2.55,1,0,0,0
Portsmouth,Tottenham,14:30,2,0,2.6,3.24,2.7,1,0,0,1
Arsenal,Hull,18:30,1,2,1.18,6.34,21.0,0,0,1,0
Aston Villa,Sunderland,16:00,2,1,1.59,3.74,6.5,1,0,0,1
Fulham,West Ham,16:00,1,2,2.22,3.27,3.2,0,0,1,0
Manchester Utd,Bolton,16:00,2,0,1.2,6.06,17.21,1,0,0,1
Middlesbrough,West Brom,16:00,0,1,1.78,3.4,4.95,0,0,1,0
Newcastle,Blackburn,16:00,1,2,2.55,3.25,2.78,0,0,1,0
Stoke,Chelsea,16:00,0,2,10.3,4.62,1.36,0,0,1,1
Everton,Liverpool,13:45,0,2,3.89,3.28,2.02,0,0,1,1
Hull,Everton,16:00,2,2,3.23,3.23,2.28,0,1,0,0
Manchester City,Portsmouth,16:00,6,0,2.04,3.28,3.68,1,0,0,1
Tottenham,Wigan,16:00,0,0,1.76,3.47,5.0,0,1,0,0
Chelsea,Manchester Utd,15:00,1,1,2.1,3.16,3.85,0,1,0,0
West Brom,Aston Villa,13:00,1,2,3.28,3.29,2.2,0,0,1,1
Bolton,Arsenal,18:30,1,3,6.33,3.7,1.58,0,0,1,1
Blackburn,Fulham,16:00,1,0,2.11,3.29,3.53,1,0,0,1
Liverpool,Stoke,16:00,0,0,1.21,6.0,14.78,0,1,0,0
West Ham,Newcastle,16:00,3,1,1.91,3.43,4.16,1,0,0,1
Sunderland,Middlesbrough,13:45,2,0,2.35,3.22,3.1,1,0,0,1
Tottenham,Aston Villa,21:00,1,2,2.08,3.28,3.64,0,0,1,0
Stoke,Everton,14:30,2,3,3.27,3.27,2.26,0,0,1,1
Manchester City,Chelsea,18:30,1,3,3.82,3.35,1.88,0,0,1,1
Blackburn,Arsenal,16:00,0,4,4.58,3.4,1.83,0,0,1,1
Fulham,Bolton,16:00,2,1,2.15,3.23,3.57,1,0,0,1
Newcastle,Hull,16:00,1,2,1.7,3.45,4.44,0,0,1,0
Portsmouth,Middlesbrough,16:00,2,1,2.02,3.28,3.83,1,0,0,1
West Brom,West Ham,16:00,3,2,2.29,3.27,3.19,1,0,0,1
Wigan,Sunderland,16:00,1,1,1.98,3.29,4.06,0,1,0,0
Liverpool,Manchester Utd,13:45,2,1,2.77,3.0,2.76,1,0,0,0
Aston Villa,Liverpool,17:00,0,0,2.93,3.25,2.44,0,1,0,0
Sunderland,Manchester City,16:00,0,3,2.23,3.23,3.23,0,0,1,0
Chelsea,Tottenham,14:30,1,1,1.41,4.24,8.94,0,1,0,0
Arsenal,Newcastle,18:30,3,0,1.41,4.18,9.06,1,0,0,1
Bolton,West Brom,16:00,0,0,2.04,3.26,3.85,0,1,0,0
Everton,Portsmouth,16:00,0,3,2.02,3.3,3.86,0,0,1,0
Hull,Wigan,16:00,0,5,2.71,3.21,2.65,0,0,1,1
Middlesbrough,Stoke,16:00,2,1,1.56,3.66,6.41,1,0,0,1
West Ham,Blackburn,16:00,4,1,2.44,3.21,2.87,1,0,0,1
Portsmouth,Manchester Utd,21:00,0,1,4.92,3.42,1.79,0,0,1,1
Manchester City,West Ham,17:00,3,0,2.2,3.28,3.34,1,0,0,1
Wigan,Chelsea,14:30,0,1,8.12,4.13,1.45,0,0,1,1
Fulham,Arsenal,18:30,1,0,6.36,3.72,1.58,1,0,0,0
Blackburn,Hull,16:00,1,1,1.6,3.66,6.22,0,1,0,0
Liverpool,Middlesbrough,16:00,2,1,1.38,4.45,9.0,1,0,0,1
Newcastle,Bolton,16:00,1,0,1.95,3.3,4.13,1,0,0,1
Stoke,Aston Villa,16:00,3,2,4.95,3.57,1.74,1,0,0,0
Tottenham,Sunderland,16:00,1,2,1.5,3.97,7.2,0,0,1,0
West Brom,Everton,16:00,1,2,2.62,3.24,2.71,0,0,1,0
Manchester Utd,Newcastle,17:00,1,1,1.29,4.72,10.47,0,1,0,0
Aston Villa,Manchester City,16:00,4,2,1.79,3.44,4.91,1,0,0,1
Chelsea,Portsmouth,14:30,4,0,1.31,4.75,9.13,1,0,0,1
Sunderland,Liverpool,18:30,0,1,5.42,3.57,1.67,0,0,1,1
Bolton,Stoke,16:00,3,1,1.78,3.33,4.46,1,0,0,1
Everton,Blackburn,16:00,2,3,1.99,3.29,3.91,0,0,1,0
Hull,Fulham,16:00,2,1,2.55,3.19,2.74,1,0,0,1
Middlesbrough,Tottenham,16:00,2,1,3.18,3.33,2.25,1,0,0,0
West Ham,Wigan,16:00,2,1,1.96,3.32,4.01,1,0,0,1
Arsenal,West Brom,13:45,1,0,1.2,5.86,13.2,1,0,0,1
